tourist_id,gioi_tinh,nhom_tuoi,muc_dich,so_nguoi,ngan_sach_trieu,so_ngay,mua,dia_diem,kenh_dat,danh_gia,khach_quay_lai,DV_Khach_San_Resort,DV_Homestay_Glamping,DV_Ve_May_Bay,DV_Dua_Don_San_Bay,DV_Ve_Khu_Vui_Choi,DV_Tour_Trong_Ngay,DV_Thue_Xe_Oto,DV_Thue_Xe_Dien,HD_Tam_Bien,HD_Leo_Nui_Trekking,HD_Tham_Quan_Di_Tich,HD_Mua_Sam,HD_Am_Thuc,HD_Chup_Anh_Check_In,HD_The_Thao_Nuoc,HD_Nghi_Duong_Chua_Lanh,services_list,activities_list
KH1022,Nu,55+,Gia_Dinh,5,23.6,8,Thu,Da_Lat,Super_App_Vi_Dien_Tu,4.0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,"DV_Homestay_Glamping,DV_Tour_Trong_Ngay","HD_Leo_Nui_Trekking,HD_Tham_Quan_Di_Tich,HD_Nghi_Duong_Chua_Lanh"
KH1023,Nu,18-25,Gia_Dinh,6,7.7,2,Thu,Hoi_An,Super_App_Vi_Dien_Tu,4.5,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,"DV_Homestay_Glamping,DV_Thue_Xe_Oto","HD_Tham_Quan_Di_Tich,HD_Chup_Anh_Check_In"
KH1024,Nu,36-45,Ban_Be,2,20.5,8,Ha,Hue,Website_OTA,4.5,1,1,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,"DV_Khach_San_Resort,DV_Ve_May_Bay,DV_Dua_Don_San_Bay,DV_Thue_Xe_Dien","HD_Tham_Quan_Di_Tich,HD_Mua_Sam"
KH1025,Nu,55+,Di_Mot_Minh,2,9.1,3,Ha,Da_Nang,Website_OTA,3.0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,"DV_Khach_San_Resort,DV_Ve_Khu_Vui_Choi","HD_Tham_Quan_Di_Tich,HD_The_Thao_Nuoc"
KH1026,Nam,26-35,Ban_Be,5,161.0,5,Ha,Ha_Long,App_Di_Dong,4.5,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,1,0,"DV_Khach_San_Resort,DV_Ve_May_Bay,DV_Dua_Don_San_Bay,DV_Tour_Trong_Ngay","HD_Chup_Anh_Check_In,HD_The_Thao_Nuoc"
KH1027,Nu,36-45,Tuan_Trang_Mat,5,82.9,6,Thu,Da_Lat,Truc_Tiep,3.5,0,1,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,"DV_Khach_San_Resort,DV_Ve_May_Bay,DV_Dua_Don_San_Bay","HD_Tam_Bien,HD_Leo_Nui_Trekking,HD_Chup_Anh_Check_In"
KH1028,Nam,18-25,Gia_Dinh,5,12.6,2,Dong,Da_Lat,App_Di_Dong,3.5,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,"DV_Khach_San_Resort,DV_Homestay_Glamping,DV_Ve_May_Bay","HD_Leo_Nui_Trekking,HD_Chup_Anh_Check_In"
KH1029,Nam,26-35,Gia_Dinh,5,12.0,2,Xuan,Ha_Noi,Truc_Tiep,2.5,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,"DV_Khach_San_Resort,DV_Thue_Xe_Dien","HD_Leo_Nui_Trekking,HD_The_Thao_Nuoc,HD_Nghi_Duong_Chua_Lanh"
KH1030,Nam,46-55,Di_Mot_Minh,2,9.7,4,Xuan,HCMC,Truc_Tiep,3.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,DV_Khach_San_Resort,HD_Leo_Nui_Trekking
KH1031,Nu,36-45,Ban_Be,3,20.3,4,Dong,Da_Nang,Truc_Tiep,3.5,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,1,0,"DV_Homestay_Glamping,DV_Ve_May_Bay,DV_Tour_Trong_Ngay","HD_Tham_Quan_Di_Tich,HD_Chup_Anh_Check_In,HD_The_Thao_Nuoc"
KH1032,Nu,18-25,Kham_Pha,6,78.3,5,Thu,Nha_Trang,Super_App_Vi_Dien_Tu,5.0,0,1,0,1,0,1,1,0,0,1,1,1,0,0,1,0,1,"DV_Khach_San_Resort,DV_Ve_May_Bay,DV_Ve_Khu_Vui_Choi,DV_Tour_Trong_Ngay","HD_Tam_Bien,HD_Leo_Nui_Trekking,HD_Tham_Quan_Di_Tich,HD_Chup_Anh_Check_In,HD_Nghi_Duong_Chua_Lanh"
KH1033,Nu,26-35,Cong_Tac,1,6.5,6,Ha,Da_Lat,Website_OTA,4.0,1,1,0,1,1,0,1,0,0,0,1,0,1,0,0,0,0,"DV_Khach_San_Resort,DV_Ve_May_Bay,DV_Dua_Don_San_Bay,DV_Tour_Trong_Ngay","HD_Leo_Nui_Trekking,HD_Mua_Sam"
KH1034,Nu,18-25,Ban_Be,5,98.7,8,Thu,Ha_Long,App_Di_Dong,4.5,1,1,0,1,1,1,0,1,0,1,0,0,0,0,1,0,1,"DV_Khach_San_Resort,DV_Ve_May_Bay,DV_Dua_Don_San_Bay,DV_Ve_Khu_Vui_Choi,DV_Thue_Xe_Oto","HD_Tam_Bien,HD_Chup_Anh_Check_In,HD_Nghi_Duong_Chua_Lanh"
KH1035,Nam,36-45,Gia_Dinh,6,91.4,6,Dong,HCMC,Truc_Tiep,4.0,1,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,"DV_Khach_San_Resort,DV_Ve_May_Bay,DV_Dua_Don_San_Bay","HD_Tam_Bien,HD_Tham_Quan_Di_Tich,HD_Nghi_Duong_Chua_Lanh"
KH1036,Nu,26-35,Kham_Pha,4,4.2,2,Xuan,HCMC,Super_App_Vi_Dien_Tu,4.5,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,"DV_Homestay_Glamping,DV_Ve_May_Bay","HD_Tam_Bien,HD_Chup_Anh_Check_In"
KH1037,Nu,26-35,Cong_Tac,6,30.3,6,Xuan,Hoi_An,App_Di_Dong,4.0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,"DV_Khach_San_Resort,DV_Ve_Khu_Vui_Choi","HD_Tam_Bien,HD_Tham_Quan_Di_Tich,HD_The_Thao_Nuoc,HD_Nghi_Duong_Chua_Lanh"
KH1038,Nu,55+,Gia_Dinh,4,112.8,7,Xuan,Phu_Quoc,App_Di_Dong,4.5,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,"DV_Khach_San_Resort,DV_Ve_Khu_Vui_Choi,DV_Tour_Trong_Ngay","HD_Mua_Sam,HD_The_Thao_Nuoc"
KH1039,Nam,26-35,Cong_Tac,6,21.7,5,Xuan,Ha_Noi,Super_App_Vi_Dien_Tu,3.5,1,0,1,1,0,0,0,0,0,0,1,1,1,0,1,0,0,"DV_Homestay_Glamping,DV_Ve_May_Bay","HD_Leo_Nui_Trekking,HD_Tham_Quan_Di_Tich,HD_Mua_Sam,HD_Chup_Anh_Check_In"
KH1040,Nam,55+,Ban_Be,5,42.7,5,Thu,Da_Lat,App_Di_Dong,5.0,0,1,0,1,1,0,0,0,1,0,1,1,1,0,0,0,0,"DV_Khach_San_Resort,DV_Ve_May_Bay,DV_Dua_Don_San_Bay,DV_Thue_Xe_Dien","HD_Leo_Nui_Trekking,HD_Tham_Quan_Di_Tich,HD_Mua_Sam"
KH1041,Nu,26-35,Gia_Dinh,2,17.0,5,Ha,Da_Lat,App_Di_Dong,4.0,0,1,0,1,1,0,1,0,0,0,1,0,1,0,1,0,0,"DV_Khach_San_Resort,DV_Ve_May_Bay,DV_Dua_Don_San_Bay,DV_Tour_Trong_Ngay","HD_Leo_Nui_Trekking,HD_Mua_Sam,HD_Chup_Anh_Check_In"
KH1042,Nam,26-35,Cong_Tac,6,28.7,5,Xuan,Da_Nang,App_Di_Dong,4.0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,1,"DV_Homestay_Glamping,DV_Ve_Khu_Vui_Choi,DV_Tour_Trong_Ngay","HD_Tam_Bien,HD_Mua_Sam,HD_The_Thao_Nuoc,HD_Nghi_Duong_Chua_Lanh"
KH1043,Nam,26-35,Di_Mot_Minh,6,135.5,8,Xuan,Nha_Trang,App_Di_Dong,3.5,1,1,0,1,0,1,0,1,0,1,0,1,1,0,1,1,1,"DV_Khach_San_Resort,DV_Ve_May_Bay,DV_Ve_Khu_Vui_Choi,DV_Thue_Xe_Oto","HD_Tam_Bien,HD_Tham_Quan_Di_Tich,HD_Mua_Sam,HD_Chup_Anh_Check_In,HD_The_Thao_Nuoc,HD_Nghi_Duong_Chua_Lanh"
KH1044,Nam,26-35,Kham_Pha,6,40.2,7,Thu,Hoi_An,Truc_Tiep,4.0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,DV_Khach_San_Resort,"HD_Tam_Bien,HD_Chup_Anh_Check_In,HD_Nghi_Duong_Chua_Lanh"
KH1045,Nam,18-25,Di_Mot_Minh,5,37.4,6,Thu,Hoi_An,Website_OTA,2.5,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,"DV_Khach_San_Resort,DV_Ve_May_Bay","HD_Tham_Quan_Di_Tich,HD_Chup_Anh_Check_In,HD_Nghi_Duong_Chua_Lanh"
KH1046,Nu,36-45,Ban_Be,3,9.0,4,Dong,Sapa,Website_OTA,3.0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,DV_Homestay_Glamping,"HD_Leo_Nui_Trekking,HD_Mua_Sam"
KH1047,Nu,26-35,Tuan_Trang_Mat,2,9.1,5,Ha,Hue,Website_OTA,3.0,0,0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,"DV_Homestay_Glamping,DV_Ve_May_Bay,DV_Dua_Don_San_Bay","HD_Tham_Quan_Di_Tich,HD_Am_Thuc"
KH1048,Nam,46-55,Kham_Pha,5,16.5,4,Thu,Hoi_An,Super_App_Vi_Dien_Tu,4.0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,"DV_Khach_San_Resort,DV_Dua_Don_San_Bay,DV_Thue_Xe_Dien",HD_Tham_Quan_Di_Tich
KH1049,Nam,18-25,Kham_Pha,1,2.9,2,Xuan,Mui_Ne,App_Di_Dong,4.0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,1,1,0,"DV_Khach_San_Resort,DV_Ve_May_Bay","HD_Tam_Bien,HD_Leo_Nui_Trekking,HD_Chup_Anh_Check_In,HD_The_Thao_Nuoc"
KH1050,Nu,36-45,Ban_Be,6,49.3,4,Xuan,Da_Lat,Truc_Tiep,4.5,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,"DV_Khach_San_Resort,DV_Ve_May_Bay,DV_Tour_Trong_Ngay,DV_Thue_Xe_Dien","HD_Leo_Nui_Trekking,HD_Am_Thuc"
KH1051,Nu,46-55,Gia_Dinh,4,43.5,6,Ha,Ha_Noi,Truc_Tiep,4.5,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,"DV_Khach_San_Resort,DV_Ve_May_Bay","HD_Leo_Nui_Trekking,HD_Tham_Quan_Di_Tich"
KH1052,Nam,18-25,Gia_Dinh,6,61.5,6,Thu,Ha_Noi,Super_App_Vi_Dien_Tu,3.5,0,1,0,1,1,0,0,0,1,0,0,1,0,0,1,0,1,"DV_Khach_San_Resort,DV_Ve_May_Bay,DV_Dua_Don_San_Bay,DV_Thue_Xe_Dien","HD_Tham_Quan_Di_Tich,HD_Chup_Anh_Check_In,HD_Nghi_Duong_Chua_Lanh"
KH1053,Nu,26-35,Cong_Tac,4,28.6,7,Dong,Nha_Trang,Website_OTA,4.5,1,0,1,1,1,1,0,1,0,1,0,0,0,0,0,1,0,"DV_Homestay_Glamping,DV_Ve_May_Bay,DV_Dua_Don_San_Bay,DV_Ve_Khu_Vui_Choi,DV_Thue_Xe_Oto","HD_Tam_Bien,HD_The_Thao_Nuoc"
KH1054,Nam,55+,Di_Mot_Minh,5,16.6,3,Xuan,Mui_Ne,App_Di_Dong,3.0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,"DV_Khach_San_Resort,DV_Thue_Xe_Oto","HD_Tam_Bien,HD_The_Thao_Nuoc"
KH1055,Nu,55+,Gia_Dinh,3,6.1,2,Dong,Da_Nang,Super_App_Vi_Dien_Tu,3.5,0,0,1,0,1,1,0,0,0,1,0,0,0,0,1,1,0,"DV_Homestay_Glamping,DV_Dua_Don_San_Bay,DV_Ve_Khu_Vui_Choi","HD_Tam_Bien,HD_Chup_Anh_Check_In,HD_The_Thao_Nuoc"
KH1056,Nam,18-25,Tuan_Trang_Mat,2,15.0,4,Ha,HCMC,Super_App_Vi_Dien_Tu,2.5,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,"DV_Khach_San_Resort,DV_Ve_May_Bay","HD_Tham_Quan_Di_Tich,HD_Chup_Anh_Check_In"
KH1057,Nam,46-55,Kham_Pha,2,13.1,2,Dong,Ha_Long,Truc_Tiep,4.0,0,1,0,1,1,1,0,0,0,1,1,0,0,1,0,1,0,"DV_Khach_San_Resort,DV_Ve_May_Bay,DV_Dua_Don_San_Bay,DV_Ve_Khu_Vui_Choi","HD_Tam_Bien,HD_Leo_Nui_Trekking,HD_Am_Thuc,HD_The_Thao_Nuoc"
KH1058,Nam,26-35,Kham_Pha,6,72.0,4,Ha,Hoi_An,Super_App_Vi_Dien_Tu,4.5,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,DV_Khach_San_Resort,"HD_Tham_Quan_Di_Tich,HD_Chup_Anh_Check_In,HD_Nghi_Duong_Chua_Lanh"
KH1059,Nu,18-25,Gia_Dinh,6,26.9,3,Ha,Hue,Truc_Tiep,3.5,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,"DV_Khach_San_Resort,DV_Ve_May_Bay,DV_Dua_Don_San_Bay,DV_Thue_Xe_Dien",HD_Nghi_Duong_Chua_Lanh
KH1060,Nam,26-35,Kham_Pha,3,29.7,4,Ha,Hue,App_Di_Dong,3.5,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,"DV_Khach_San_Resort,DV_Thue_Xe_Dien","HD_Leo_Nui_Trekking,HD_Chup_Anh_Check_In,HD_Nghi_Duong_Chua_Lanh"
KH1061,Nu,36-45,Di_Mot_Minh,1,4.7,5,Ha,Da_Lat,Truc_Tiep,4.0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,DV_Khach_San_Resort,"HD_Leo_Nui_Trekking,HD_Am_Thuc,HD_Chup_Anh_Check_In"
KH1062,Nu,36-45,Ban_Be,4,18.4,2,Ha,Hue,Super_App_Vi_Dien_Tu,3.5,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,"DV_Khach_San_Resort,DV_Ve_May_Bay,DV_Dua_Don_San_Bay",HD_Tham_Quan_Di_Tich
KH1063,Nam,46-55,Di_Mot_Minh,2,7.4,6,Dong,Hue,Truc_Tiep,4.0,1,0,1,1,1,1,0,0,1,1,0,1,0,0,0,1,0,"DV_Homestay_Glamping,DV_Ve_May_Bay,DV_Dua_Don_San_Bay,DV_Ve_Khu_Vui_Choi,DV_Thue_Xe_Dien","HD_Tam_Bien,HD_Tham_Quan_Di_Tich,HD_The_Thao_Nuoc"
KH1064,Nam,46-55,Di_Mot_Minh,4,84.7,7,Ha,Ha_Long,Super_App_Vi_Dien_Tu,4.0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,"DV_Khach_San_Resort,DV_Ve_May_Bay,DV_Dua_Don_San_Bay,DV_Ve_Khu_Vui_Choi,DV_Tour_Trong_Ngay",HD_The_Thao_Nuoc
KH1065,Nam,18-25,Tuan_Trang_Mat,2,10.1,6,Thu,HCMC,Super_App_Vi_Dien_Tu,2.5,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,DV_Homestay_Glamping,"HD_Mua_Sam,HD_Am_Thuc,HD_Chup_Anh_Check_In"
KH1066,Nu,36-45,Gia_Dinh,3,23.2,7,Xuan,HCMC,Truc_Tiep,3.5,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,"DV_Khach_San_Resort,DV_Ve_May_Bay",HD_Tham_Quan_Di_Tich
KH1067,Nam,55+,Ban_Be,1,14.6,6,Dong,Sapa,Super_App_Vi_Dien_Tu,4.0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,DV_Khach_San_Resort,"HD_Leo_Nui_Trekking,HD_Chup_Anh_Check_In"
KH1068,Nu,36-45,Di_Mot_Minh,6,9.7,2,Dong,Hoi_An,Truc_Tiep,3.5,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,DV_Homestay_Glamping,"HD_Tham_Quan_Di_Tich,HD_The_Thao_Nuoc"
KH1069,Nam,55+,Cong_Tac,6,103.2,8,Dong,Phu_Quoc,Truc_Tiep,4.0,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,"DV_Khach_San_Resort,DV_Ve_May_Bay,DV_Dua_Don_San_Bay","HD_Tam_Bien,HD_Tham_Quan_Di_Tich,HD_The_Thao_Nuoc"
KH1070,Nam,46-55,Cong_Tac,4,18.9,5,Ha,Hue,Website_OTA,3.0,0,0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,"DV_Homestay_Glamping,DV_Ve_May_Bay,DV_Dua_Don_San_Bay","HD_Tham_Quan_Di_Tich,HD_Am_Thuc"
KH1071,Nam,46-55,Cong_Tac,3,63.9,7,Ha,Hue,Super_App_Vi_Dien_Tu,4.0,0,1,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,"DV_Khach_San_Resort,DV_Ve_May_Bay,DV_Dua_Don_San_Bay","HD_Mua_Sam,HD_Am_Thuc"
KH1072,Nam,26-35,Di_Mot_Minh,6,55.0,8,Xuan,Ha_Noi,Website_OTA,4.0,0,0,1,1,1,1,0,0,0,0,0,1,0,1,1,0,1,"DV_Homestay_Glamping,DV_Ve_May_Bay,DV_Dua_Don_San_Bay,DV_Ve_Khu_Vui_Choi","HD_Tham_Quan_Di_Tich,HD_Am_Thuc,HD_Chup_Anh_Check_In,HD_Nghi_Duong_Chua_Lanh"
KH1073,Nu,46-55,Gia_Dinh,2,30.9,7,Thu,Da_Nang,Website_OTA,4.5,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,"DV_Khach_San_Resort,DV_Ve_May_Bay,DV_Dua_Don_San_Bay",HD_Tam_Bien
KH1074,Nam,55+,Tuan_Trang_Mat,4,38.9,4,Dong,Da_Lat,Truc_Tiep,4.0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,"DV_Khach_San_Resort,DV_Ve_May_Bay","HD_Am_Thuc,HD_Chup_Anh_Check_In,HD_The_Thao_Nuoc"
KH1075,Nu,26-35,Di_Mot_Minh,1,5.5,4,Xuan,HCMC,Super_App_Vi_Dien_Tu,5.0,1,1,0,1,1,0,0,0,1,0,0,1,0,1,1,0,0,"DV_Khach_San_Resort,DV_Ve_May_Bay,DV_Dua_Don_San_Bay,DV_Thue_Xe_Dien","HD_Tham_Quan_Di_Tich,HD_Am_Thuc,HD_Chup_Anh_Check_In"
KH1076,Nam,18-25,Tuan_Trang_Mat,3,8.9,3,Dong,Da_Lat,Website_OTA,2.5,1,1,0,1,0,0,1,0,1,0,1,0,0,1,1,0,0,"DV_Khach_San_Resort,DV_Ve_May_Bay,DV_Tour_Trong_Ngay,DV_Thue_Xe_Dien","HD_Leo_Nui_Trekking,HD_Am_Thuc,HD_Chup_Anh_Check_In"
KH1077,Nu,36-45,Ban_Be,1,6.9,5,Thu,Sapa,Website_OTA,2.5,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,"DV_Khach_San_Resort,DV_Tour_Trong_Ngay,DV_Thue_Xe_Dien",HD_Am_Thuc
KH1078,Nam,55+,Tuan_Trang_Mat,4,18.7,3,Dong,Ha_Long,App_Di_Dong,3.0,0,0,1,1,1,1,1,0,0,1,0,0,1,0,0,1,0,"DV_Homestay_Glamping,DV_Ve_May_Bay,DV_Dua_Don_San_Bay,DV_Ve_Khu_Vui_Choi,DV_Tour_Trong_Ngay","HD_Tam_Bien,HD_Mua_Sam,HD_The_Thao_Nuoc"
KH1079,Nam,55+,Kham_Pha,3,19.0,4,Ha,Hoi_An,App_Di_Dong,2.5,0,1,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,"DV_Khach_San_Resort,DV_Thue_Xe_Dien","HD_Tam_Bien,HD_Tham_Quan_Di_Tich,HD_Mua_Sam"
KH1080,Nam,46-55,Tuan_Trang_Mat,2,9.3,3,Dong,Da_Lat,Truc_Tiep,4.5,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,"DV_Khach_San_Resort,DV_Ve_May_Bay,DV_Tour_Trong_Ngay","HD_Leo_Nui_Trekking,HD_Chup_Anh_Check_In"
KH1081,Nu,55+,Gia_Dinh,6,39.5,4,Ha,HCMC,Super_App_Vi_Dien_Tu,2.5,1,1,0,1,1,0,1,0,1,0,0,1,0,0,0,0,1,"DV_Khach_San_Resort,DV_Ve_May_Bay,DV_Dua_Don_San_Bay,DV_Tour_Trong_Ngay,DV_Thue_Xe_Dien","HD_Tham_Quan_Di_Tich,HD_Nghi_Duong_Chua_Lanh"
KH1082,Nam,26-35,Tuan_Trang_Mat,4,16.7,3,Xuan,HCMC,Website_OTA,3.5,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,"DV_Khach_San_Resort,DV_Ve_May_Bay","HD_Tham_Quan_Di_Tich,HD_Chup_Anh_Check_In,HD_Nghi_Duong_Chua_Lanh"
KH1083,Nam,46-55,Kham_Pha,2,25.8,8,Ha,Hoi_An,App_Di_Dong,4.0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,"DV_Khach_San_Resort,DV_Thue_Xe_Dien","HD_Am_Thuc,HD_Chup_Anh_Check_In,HD_Nghi_Duong_Chua_Lanh"
KH1084,Nam,18-25,Cong_Tac,5,69.7,5,Thu,Phu_Quoc,Truc_Tiep,3.0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,"DV_Khach_San_Resort,DV_Ve_Khu_Vui_Choi","HD_Am_Thuc,HD_Chup_Anh_Check_In,HD_The_Thao_Nuoc,HD_Nghi_Duong_Chua_Lanh"
KH1085,Nu,18-25,Kham_Pha,2,21.3,7,Thu,Sapa,Super_App_Vi_Dien_Tu,4.0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,DV_Khach_San_Resort,"HD_Tam_Bien,HD_Leo_Nui_Trekking,HD_Chup_Anh_Check_In,HD_Nghi_Duong_Chua_Lanh"
KH1086,Nam,18-25,Cong_Tac,5,41.6,5,Thu,Nha_Trang,App_Di_Dong,3.0,0,1,0,1,1,0,1,0,0,1,0,0,1,0,1,0,0,"DV_Khach_San_Resort,DV_Ve_May_Bay,DV_Dua_Don_San_Bay,DV_Tour_Trong_Ngay","HD_Tam_Bien,HD_Mua_Sam,HD_Chup_Anh_Check_In"
KH1087,Nam,18-25,Tuan_Trang_Mat,3,33.1,6,Xuan,Phu_Quoc,App_Di_Dong,4.5,0,1,0,0,1,1,1,0,0,1,1,0,1,0,1,0,1,"DV_Khach_San_Resort,DV_Dua_Don_San_Bay,DV_Ve_Khu_Vui_Choi,DV_Tour_Trong_Ngay","HD_Tam_Bien,HD_Leo_Nui_Trekking,HD_Mua_Sam,HD_Chup_Anh_Check_In,HD_Nghi_Duong_Chua_Lanh"
KH1088,Nu,18-25,Cong_Tac,2,6.1,3,Xuan,Nha_Trang,Website_OTA,3.5,1,1,0,1,1,1,1,0,0,1,0,0,0,0,0,0,1,"DV_Khach_San_Resort,DV_Ve_May_Bay,DV_Dua_Don_San_Bay,DV_Ve_Khu_Vui_Choi,DV_Tour_Trong_Ngay","HD_Tam_Bien,HD_Nghi_Duong_Chua_Lanh"
KH1089,Nu,18-25,Tuan_Trang_Mat,6,27.0,2,Ha,Sapa,Truc_Tiep,4.0,1,1,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,"DV_Khach_San_Resort,DV_Ve_May_Bay,DV_Tour_Trong_Ngay,DV_Thue_Xe_Oto","HD_Leo_Nui_Trekking,HD_Chup_Anh_Check_In"
KH1090,Nu,55+,Ban_Be,5,48.6,6,Xuan,Sapa,Super_App_Vi_Dien_Tu,4.5,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,"DV_Khach_San_Resort,DV_Thue_Xe_Dien","HD_Tham_Quan_Di_Tich,HD_Chup_Anh_Check_In"
KH1091,Nu,46-55,Cong_Tac,3,40.3,4,Thu,Nha_Trang,Website_OTA,3.5,1,1,0,1,1,0,0,0,1,1,0,1,0,0,0,1,1,"DV_Khach_San_Resort,DV_Ve_May_Bay,DV_Dua_Don_San_Bay,DV_Thue_Xe_Dien","HD_Tam_Bien,HD_Tham_Quan_Di_Tich,HD_The_Thao_Nuoc,HD_Nghi_Duong_Chua_Lanh"
KH1092,Nu,46-55,Di_Mot_Minh,1,6.8,2,Xuan,Da_Lat,Website_OTA,3.5,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,"DV_Khach_San_Resort,DV_Tour_Trong_Ngay,DV_Thue_Xe_Dien",HD_Nghi_Duong_Chua_Lanh
KH1093,Nu,55+,Tuan_Trang_Mat,2,9.5,3,Xuan,Hoi_An,Super_App_Vi_Dien_Tu,3.5,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,"DV_Khach_San_Resort,DV_Thue_Xe_Dien","HD_Leo_Nui_Trekking,HD_Chup_Anh_Check_In"
KH1094,Nu,36-45,Cong_Tac,3,6.7,2,Dong,Sapa,Website_OTA,4.0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,"DV_Homestay_Glamping,DV_Tour_Trong_Ngay","HD_Tam_Bien,HD_Leo_Nui_Trekking,HD_Chup_Anh_Check_In"
KH1095,Nam,18-25,Cong_Tac,5,27.4,3,Xuan,Da_Lat,App_Di_Dong,4.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,DV_Khach_San_Resort,HD_Chup_Anh_Check_In
KH1096,Nu,18-25,Gia_Dinh,6,10.2,2,Thu,Hue,Super_App_Vi_Dien_Tu,4.5,0,0,1,1,1,0,0,1,1,0,1,1,0,0,1,0,1,"DV_Homestay_Glamping,DV_Ve_May_Bay,DV_Dua_Don_San_Bay,DV_Thue_Xe_Oto,DV_Thue_Xe_Dien","HD_Leo_Nui_Trekking,HD_Tham_Quan_Di_Tich,HD_Chup_Anh_Check_In,HD_Nghi_Duong_Chua_Lanh"
KH1097,Nu,18-25,Kham_Pha,6,168.4,7,Dong,Da_Nang,Truc_Tiep,5.0,1,1,0,1,1,1,0,0,0,1,0,1,0,0,1,1,0,"DV_Khach_San_Resort,DV_Ve_May_Bay,DV_Dua_Don_San_Bay,DV_Ve_Khu_Vui_Choi","HD_Tam_Bien,HD_Tham_Quan_Di_Tich,HD_Chup_Anh_Check_In,HD_The_Thao_Nuoc"
KH1098,Nam,46-55,Kham_Pha,1,3.0,4,Xuan,Da_Lat,Truc_Tiep,3.0,0,0,1,1,1,0,1,0,0,0,1,0,1,0,0,0,0,"DV_Homestay_Glamping,DV_Ve_May_Bay,DV_Dua_Don_San_Bay,DV_Tour_Trong_Ngay","HD_Leo_Nui_Trekking,HD_Mua_Sam"
KH1099,Nu,26-35,Kham_Pha,1,20.2,8,Thu,Hue,App_Di_Dong,3.5,0,1,0,1,0,0,0,0,0,0,1,1,0,1,1,0,0,"DV_Khach_San_Resort,DV_Ve_May_Bay","HD_Leo_Nui_Trekking,HD_Tham_Quan_Di_Tich,HD_Am_Thuc,HD_Chup_Anh_Check_In"
