id,ngan_sach_trieu,so_ngay,so_nguoi,muc_dich,nhom_tuoi,gioi_tinh,mua,dia_diem,kenh_dat,danh_gia,khach_quay_lai,tu_den,hang_hang_khong,loai_khach_san,ho_boi,DV_Khach_San_Homestay,DV_Ve_May_Bay,DV_Dua_Don_San_Bay,DV_Tour_Va_Khu_Vui_Choi,DV_Thue_Xe_Tu_Lai,HD_Tam_Bien,HD_Leo_Nui_Trekking,HD_Tham_Quan_Di_Tich,HD_Am_Thuc,HD_Check_In,HD_Nghi_Duong_Chua_Lanh,services_list,activities_list
4294,8.6,2,4,Kham_Pha,25_34,Nam,Mua_Xuan,Da_Lat,Truc_Tiep,5,0,Da_Nang,VietJet_Air,Homestay,0,1,1,1,0,0,0,1,0,0,1,0,"DV_Khach_San_Homestay,DV_Ve_May_Bay,DV_Dua_Don_San_Bay","HD_Leo_Nui_Trekking,HD_Check_In"
4295,9.0,2,3,Cong_Tac,18_24,Nam,Mua_Thu,Hoi_An,Website,4,1,HCMC,VietJet_Air,Homestay,0,1,0,0,0,0,0,0,1,1,0,0,DV_Khach_San_Homestay,"HD_Tham_Quan_Di_Tich,HD_Am_Thuc"
4296,44.2,4,3,Nghi_Duong,45_54,Nu,Mua_Xuan,Ha_Long,Mobile_App,4,0,Da_Nang,Vietnam_Airlines,Hotel_4_Star,1,1,1,1,0,0,0,0,0,1,0,0,"DV_Khach_San_Homestay,DV_Ve_May_Bay,DV_Dua_Don_San_Bay",HD_Am_Thuc
4297,9.7,3,2,Trang_Mat,18_24,Nu,Mua_Thu,Mui_Ne,Mobile_App,5,1,Da_Nang,Bamboo_Airways,Homestay,0,1,0,0,0,0,1,0,0,0,1,0,DV_Khach_San_Homestay,"HD_Tam_Bien,HD_Check_In"
4298,4.5,3,5,Trang_Mat,45_54,Nam,Mua_Dong,HCMC,Website,5,1,Hai_Phong,Bamboo_Airways,Homestay,0,0,0,0,0,0,0,0,1,1,0,0,,"HD_Tham_Quan_Di_Tich,HD_Am_Thuc"
4299,8.5,3,5,Trang_Mat,25_34,Nam,Mua_Dong,Mui_Ne,Truc_Tiep,5,0,HCMC,Vietravel_Airlines,Hotel_3_Star,0,0,0,0,0,0,1,0,0,0,0,0,,HD_Tam_Bien
4300,27.1,4,2,Kham_Pha,25_34,Nu,Mua_Xuan,Sapa,Website,4,0,Hai_Phong,VietJet_Air,Resort_5_Star,1,1,0,0,0,0,0,1,0,1,1,0,DV_Khach_San_Homestay,"HD_Leo_Nui_Trekking,HD_Am_Thuc,HD_Check_In"
4301,14.5,1,2,Trang_Mat,45_54,Nam,Mua_Ha,Mui_Ne,Truc_Tiep,4,1,Hai_Phong,Vietravel_Airlines,Hotel_3_Star,0,0,0,0,0,0,1,0,0,0,0,0,,HD_Tam_Bien
4302,23.6,7,2,Cong_Tac,45_54,Nam,Mua_Thu,Hue,Truc_Tiep,5,0,Hai_Phong,Bamboo_Airways,Resort_5_Star,1,0,1,0,0,0,0,0,0,1,0,0,DV_Ve_May_Bay,HD_Am_Thuc
4303,5.6,3,4,Cong_Tac,35_44,Nam,Mua_Xuan,HCMC,Truc_Tiep,5,1,Da_Nang,Vietnam_Airlines,Hotel_3_Star,0,1,0,0,0,0,0,0,1,0,0,0,DV_Khach_San_Homestay,HD_Tham_Quan_Di_Tich
4304,9.7,4,1,Cong_Tac,18_24,Nu,Mua_Thu,Ha_Noi,Zalo_OA,4,1,Hai_Phong,VietJet_Air,Hotel_3_Star,0,1,1,1,0,0,0,0,1,1,0,0,"DV_Khach_San_Homestay,DV_Ve_May_Bay,DV_Dua_Don_San_Bay","HD_Tham_Quan_Di_Tich,HD_Am_Thuc"
4305,4.9,4,5,Trang_Mat,45_54,Nu,Mua_Xuan,Hue,Mobile_App,5,0,Ha_Noi,Bamboo_Airways,Homestay,0,0,1,1,0,0,0,0,1,1,0,0,"DV_Ve_May_Bay,DV_Dua_Don_San_Bay","HD_Tham_Quan_Di_Tich,HD_Am_Thuc"
4306,18.4,7,5,Nghi_Duong,35_44,Nu,Mua_Thu,Da_Lat,Mobile_App,3,0,Ha_Noi,VietJet_Air,Hotel_4_Star,1,1,0,0,0,0,0,1,0,1,1,1,DV_Khach_San_Homestay,"HD_Leo_Nui_Trekking,HD_Am_Thuc,HD_Check_In,HD_Nghi_Duong_Chua_Lanh"
4307,4.3,1,1,Trang_Mat,25_34,Nu,Mua_Ha,Phu_Quoc,Truc_Tiep,3,1,Hai_Phong,Bamboo_Airways,Hotel_4_Star,1,0,0,0,0,0,1,0,0,0,1,0,,"HD_Tam_Bien,HD_Check_In"
4308,8.5,3,1,Kham_Pha,Tren_55,Nu,Mua_Thu,Da_Lat,Website,5,0,Hai_Phong,Vietravel_Airlines,Hotel_4_Star,1,1,0,0,1,0,0,1,0,0,1,0,"DV_Khach_San_Homestay,DV_Tour_Va_Khu_Vui_Choi","HD_Leo_Nui_Trekking,HD_Check_In"
4309,3.3,4,2,Kham_Pha,Tren_55,Nu,Mua_Ha,Sapa,Zalo_OA,4,0,Da_Nang,VietJet_Air,Homestay,0,0,0,0,1,0,0,1,0,1,1,0,DV_Tour_Va_Khu_Vui_Choi,"HD_Leo_Nui_Trekking,HD_Am_Thuc,HD_Check_In"
4310,9.7,3,4,Kham_Pha,Tren_55,Nam,Mua_Thu,Nha_Trang,Truc_Tiep,5,0,HCMC,Vietnam_Airlines,Homestay,0,1,0,0,1,0,1,0,0,0,0,0,"DV_Khach_San_Homestay,DV_Tour_Va_Khu_Vui_Choi",HD_Tam_Bien
4311,31.1,7,2,Kham_Pha,25_34,Nam,Mua_Thu,Ha_Noi,Zalo_OA,5,0,Can_Tho,Vietravel_Airlines,Resort_5_Star,0,1,0,0,0,0,0,0,1,0,0,0,DV_Khach_San_Homestay,HD_Tham_Quan_Di_Tich
4312,10.7,1,4,Cong_Tac,Tren_55,Nu,Mua_Ha,Hue,Truc_Tiep,3,1,Hai_Phong,Bamboo_Airways,Hotel_4_Star,0,1,0,0,0,0,0,0,1,1,0,0,DV_Khach_San_Homestay,"HD_Tham_Quan_Di_Tich,HD_Am_Thuc"
4313,40.4,3,2,Trang_Mat,18_24,Nu,Mua_Ha,Ha_Noi,Zalo_OA,4,0,HCMC,Vietnam_Airlines,Resort_5_Star,1,1,1,0,0,0,0,0,1,1,0,0,"DV_Khach_San_Homestay,DV_Ve_May_Bay","HD_Tham_Quan_Di_Tich,HD_Am_Thuc"
4314,5.2,3,3,Trang_Mat,45_54,Nam,Mua_Xuan,Mui_Ne,Truc_Tiep,4,0,HCMC,VietJet_Air,Homestay,0,0,0,0,0,0,1,0,0,0,1,0,,"HD_Tam_Bien,HD_Check_In"
4315,5.2,2,2,Kham_Pha,45_54,Nam,Mua_Xuan,Hoi_An,Zalo_OA,4,0,Hai_Phong,Bamboo_Airways,Hotel_3_Star,0,0,1,1,1,0,0,0,1,1,0,0,"DV_Ve_May_Bay,DV_Dua_Don_San_Bay,DV_Tour_Va_Khu_Vui_Choi","HD_Tham_Quan_Di_Tich,HD_Am_Thuc"
4316,11.8,3,2,Trang_Mat,Tren_55,Nu,Mua_Dong,Da_Nang,Website,5,0,Da_Nang,None,Hotel_4_Star,1,1,0,0,0,0,1,0,0,0,0,0,DV_Khach_San_Homestay,HD_Tam_Bien
4317,35.1,5,2,Cong_Tac,45_54,Nam,Mua_Xuan,Ha_Long,Website,5,1,Da_Nang,VietJet_Air,Resort_5_Star,1,1,0,0,1,0,0,0,1,1,0,0,"DV_Khach_San_Homestay,DV_Tour_Va_Khu_Vui_Choi","HD_Tham_Quan_Di_Tich,HD_Am_Thuc"
4318,28.8,3,2,Nghi_Duong,18_24,Nam,Mua_Xuan,Hoi_An,Truc_Tiep,5,0,Can_Tho,VietJet_Air,Homestay,0,1,0,0,0,0,0,0,1,1,0,0,DV_Khach_San_Homestay,"HD_Tham_Quan_Di_Tich,HD_Am_Thuc"
4319,44.6,7,5,Trang_Mat,35_44,Nu,Mua_Thu,Sapa,Mobile_App,5,1,HCMC,Bamboo_Airways,Resort_5_Star,1,1,1,0,0,1,0,1,0,0,1,0,"DV_Khach_San_Homestay,DV_Ve_May_Bay,DV_Thue_Xe_Tu_Lai","HD_Leo_Nui_Trekking,HD_Check_In"
4320,31.4,4,2,Trang_Mat,Tren_55,Nu,Mua_Ha,Hue,Website,4,1,Hai_Phong,VietJet_Air,Resort_5_Star,1,1,0,0,0,0,0,0,1,1,0,0,DV_Khach_San_Homestay,"HD_Tham_Quan_Di_Tich,HD_Am_Thuc"
4321,11.4,3,2,Trang_Mat,35_44,Nu,Mua_Ha,HCMC,Website,4,1,HCMC,None,Hotel_4_Star,1,1,0,0,0,0,0,0,1,1,0,0,DV_Khach_San_Homestay,"HD_Tham_Quan_Di_Tich,HD_Am_Thuc"
4322,33.6,6,4,Nghi_Duong,18_24,Nam,Mua_Dong,HCMC,Mobile_App,5,1,Da_Nang,Vietravel_Airlines,Hotel_3_Star,0,1,0,0,0,0,0,0,1,0,0,0,DV_Khach_San_Homestay,HD_Tham_Quan_Di_Tich
4323,13.6,2,5,Kham_Pha,45_54,Nu,Mua_Ha,Mui_Ne,Zalo_OA,4,1,Da_Nang,Vietnam_Airlines,Hotel_4_Star,1,1,0,0,1,0,1,0,0,0,1,0,"DV_Khach_San_Homestay,DV_Tour_Va_Khu_Vui_Choi","HD_Tam_Bien,HD_Check_In"
4324,42.8,3,2,Cong_Tac,45_54,Nam,Mua_Thu,Nha_Trang,Truc_Tiep,3,0,Ha_Noi,VietJet_Air,Resort_5_Star,1,1,1,1,1,0,1,0,0,1,1,0,"DV_Khach_San_Homestay,DV_Ve_May_Bay,DV_Dua_Don_San_Bay,DV_Tour_Va_Khu_Vui_Choi","HD_Tam_Bien,HD_Am_Thuc,HD_Check_In"
4325,4.6,4,2,Trang_Mat,Tren_55,Nu,Mua_Thu,Ha_Noi,Zalo_OA,3,0,Ha_Noi,None,Hotel_4_Star,1,1,0,0,0,0,0,0,1,0,0,0,DV_Khach_San_Homestay,HD_Tham_Quan_Di_Tich
4326,3.6,1,2,Cong_Tac,18_24,Nam,Mua_Dong,Ha_Long,Truc_Tiep,5,1,Ha_Noi,Vietnam_Airlines,Homestay,0,0,0,0,0,0,0,0,1,1,0,0,,"HD_Tham_Quan_Di_Tich,HD_Am_Thuc"
4327,7.6,4,2,Trang_Mat,25_34,Nam,Mua_Thu,Hue,Truc_Tiep,3,1,Can_Tho,Vietravel_Airlines,Hotel_4_Star,1,1,0,0,0,0,0,0,0,1,0,0,DV_Khach_San_Homestay,HD_Am_Thuc
4328,8.3,2,3,Trang_Mat,18_24,Nu,Mua_Xuan,Hue,Website,5,0,Da_Nang,Bamboo_Airways,Homestay,0,1,1,1,0,0,0,0,1,1,0,0,"DV_Khach_San_Homestay,DV_Ve_May_Bay,DV_Dua_Don_San_Bay","HD_Tham_Quan_Di_Tich,HD_Am_Thuc"
4329,10.9,2,4,Trang_Mat,25_34,Nam,Mua_Thu,Da_Nang,Zalo_OA,4,0,Da_Nang,None,Homestay,0,1,0,0,0,1,1,0,0,1,0,0,"DV_Khach_San_Homestay,DV_Thue_Xe_Tu_Lai","HD_Tam_Bien,HD_Am_Thuc"
4330,38.8,3,1,Nghi_Duong,25_34,Nu,Mua_Xuan,Hoi_An,Zalo_OA,3,0,Can_Tho,VietJet_Air,Homestay,0,1,1,1,0,1,0,0,1,1,0,0,"DV_Khach_San_Homestay,DV_Ve_May_Bay,DV_Dua_Don_San_Bay,DV_Thue_Xe_Tu_Lai","HD_Tham_Quan_Di_Tich,HD_Am_Thuc"
4331,9.3,2,2,Trang_Mat,45_54,Nu,Mua_Thu,Nha_Trang,Zalo_OA,5,0,HCMC,Vietravel_Airlines,Homestay,0,1,1,1,1,0,1,0,0,1,1,0,"DV_Khach_San_Homestay,DV_Ve_May_Bay,DV_Dua_Don_San_Bay,DV_Tour_Va_Khu_Vui_Choi","HD_Tam_Bien,HD_Am_Thuc,HD_Check_In"
4332,42.9,6,2,Nghi_Duong,45_54,Nam,Mua_Xuan,Nha_Trang,Website,3,0,Ha_Noi,Bamboo_Airways,Homestay,0,1,1,1,0,0,1,0,0,0,1,0,"DV_Khach_San_Homestay,DV_Ve_May_Bay,DV_Dua_Don_San_Bay","HD_Tam_Bien,HD_Check_In"
4333,7.9,3,4,Kham_Pha,Tren_55,Nam,Mua_Dong,Da_Nang,Zalo_OA,4,1,Da_Nang,None,Hotel_4_Star,1,0,1,1,1,0,1,0,0,1,1,0,"DV_Ve_May_Bay,DV_Dua_Don_San_Bay,DV_Tour_Va_Khu_Vui_Choi","HD_Tam_Bien,HD_Am_Thuc,HD_Check_In"
4334,6.4,3,3,Kham_Pha,Tren_55,Nam,Mua_Thu,Hoi_An,Zalo_OA,4,0,HCMC,Vietnam_Airlines,Homestay,0,1,0,0,1,0,0,0,1,1,0,0,"DV_Khach_San_Homestay,DV_Tour_Va_Khu_Vui_Choi","HD_Tham_Quan_Di_Tich,HD_Am_Thuc"
4335,20.6,6,3,Kham_Pha,25_34,Nu,Mua_Dong,Hue,Zalo_OA,5,1,Ha_Noi,Bamboo_Airways,Resort_5_Star,0,1,0,0,1,1,0,0,0,0,0,0,"DV_Khach_San_Homestay,DV_Tour_Va_Khu_Vui_Choi,DV_Thue_Xe_Tu_Lai",
4336,9.0,4,2,Kham_Pha,35_44,Nu,Mua_Thu,Phu_Quoc,Mobile_App,3,0,Da_Nang,VietJet_Air,Hotel_4_Star,1,1,0,0,1,0,1,0,0,0,0,0,"DV_Khach_San_Homestay,DV_Tour_Va_Khu_Vui_Choi",HD_Tam_Bien
4337,13.3,3,1,Cong_Tac,25_34,Nam,Mua_Thu,Da_Lat,Truc_Tiep,3,1,Ha_Noi,Vietnam_Airlines,Hotel_4_Star,1,0,0,0,0,0,0,1,0,0,1,1,,"HD_Leo_Nui_Trekking,HD_Check_In,HD_Nghi_Duong_Chua_Lanh"
4338,41.7,3,1,Kham_Pha,35_44,Nu,Mua_Ha,Da_Nang,Truc_Tiep,5,1,Hai_Phong,VietJet_Air,Resort_5_Star,1,1,0,0,1,1,1,0,0,0,1,0,"DV_Khach_San_Homestay,DV_Tour_Va_Khu_Vui_Choi,DV_Thue_Xe_Tu_Lai","HD_Tam_Bien,HD_Check_In"
4339,41.7,4,4,Trang_Mat,18_24,Nam,Mua_Xuan,Sapa,Mobile_App,4,0,Ha_Noi,Vietravel_Airlines,Resort_5_Star,1,1,0,0,0,0,0,1,0,1,1,0,DV_Khach_San_Homestay,"HD_Leo_Nui_Trekking,HD_Am_Thuc,HD_Check_In"
4340,11.6,4,1,Cong_Tac,Tren_55,Nam,Mua_Xuan,Hue,Mobile_App,3,0,Ha_Noi,Vietravel_Airlines,Homestay,0,1,0,0,0,0,0,0,1,1,0,0,DV_Khach_San_Homestay,"HD_Tham_Quan_Di_Tich,HD_Am_Thuc"
4341,12.6,3,5,Kham_Pha,Tren_55,Nu,Mua_Xuan,Mui_Ne,Mobile_App,3,0,Ha_Noi,VietJet_Air,Homestay,0,0,1,1,1,0,1,0,0,0,1,0,"DV_Ve_May_Bay,DV_Dua_Don_San_Bay,DV_Tour_Va_Khu_Vui_Choi","HD_Tam_Bien,HD_Check_In"
4342,6.4,3,2,Trang_Mat,35_44,Nam,Mua_Dong,Ha_Long,Mobile_App,5,1,Hai_Phong,VietJet_Air,Homestay,0,0,0,0,1,0,0,0,1,0,0,0,DV_Tour_Va_Khu_Vui_Choi,HD_Tham_Quan_Di_Tich
4343,36.7,3,4,Nghi_Duong,18_24,Nam,Mua_Thu,Sapa,Zalo_OA,5,0,Ha_Noi,Vietravel_Airlines,Hotel_4_Star,1,1,1,1,0,0,0,1,0,0,1,0,"DV_Khach_San_Homestay,DV_Ve_May_Bay,DV_Dua_Don_San_Bay","HD_Leo_Nui_Trekking,HD_Check_In"
4344,10.2,3,2,Kham_Pha,45_54,Nu,Mua_Dong,Ha_Noi,Zalo_OA,4,0,Ha_Noi,None,Homestay,0,0,0,0,1,0,0,0,1,1,0,0,DV_Tour_Va_Khu_Vui_Choi,"HD_Tham_Quan_Di_Tich,HD_Am_Thuc"
4345,14.2,4,2,Kham_Pha,18_24,Nu,Mua_Ha,Da_Lat,Website,4,1,Da_Nang,Vietravel_Airlines,Hotel_3_Star,0,1,0,0,1,0,0,1,0,0,0,0,"DV_Khach_San_Homestay,DV_Tour_Va_Khu_Vui_Choi",HD_Leo_Nui_Trekking
4346,22.4,6,2,Trang_Mat,35_44,Nam,Mua_Dong,Hoi_An,Zalo_OA,3,1,Ha_Noi,Vietnam_Airlines,Resort_5_Star,1,1,1,1,0,0,0,0,1,1,0,0,"DV_Khach_San_Homestay,DV_Ve_May_Bay,DV_Dua_Don_San_Bay","HD_Tham_Quan_Di_Tich,HD_Am_Thuc"
4347,12.3,3,1,Kham_Pha,Tren_55,Nu,Mua_Thu,Da_Nang,Truc_Tiep,3,1,Ha_Noi,Vietravel_Airlines,Homestay,0,1,1,0,1,0,1,0,0,0,0,0,"DV_Khach_San_Homestay,DV_Ve_May_Bay,DV_Tour_Va_Khu_Vui_Choi",HD_Tam_Bien
4348,5.4,1,4,Cong_Tac,45_54,Nam,Mua_Thu,HCMC,Website,5,0,HCMC,None,Hotel_4_Star,1,1,0,0,0,0,0,0,1,0,0,0,DV_Khach_San_Homestay,HD_Tham_Quan_Di_Tich
4349,37.6,6,3,Kham_Pha,Tren_55,Nu,Mua_Ha,Ha_Long,Truc_Tiep,5,0,HCMC,Vietravel_Airlines,Resort_5_Star,1,0,1,1,1,0,0,0,0,0,0,0,"DV_Ve_May_Bay,DV_Dua_Don_San_Bay,DV_Tour_Va_Khu_Vui_Choi",
4350,14.9,1,2,Kham_Pha,18_24,Nam,Mua_Thu,Da_Nang,Mobile_App,4,0,Da_Nang,None,Hotel_3_Star,0,0,0,0,0,0,1,0,0,1,0,0,,"HD_Tam_Bien,HD_Am_Thuc"
4351,5.5,2,4,Trang_Mat,45_54,Nu,Mua_Thu,Hoi_An,Zalo_OA,4,0,Hai_Phong,Vietnam_Airlines,Homestay,0,1,0,0,0,0,0,0,1,1,0,0,DV_Khach_San_Homestay,"HD_Tham_Quan_Di_Tich,HD_Am_Thuc"
4352,26.6,4,2,Trang_Mat,35_44,Nu,Mua_Thu,Ha_Noi,Truc_Tiep,5,0,Can_Tho,Vietravel_Airlines,Resort_5_Star,1,1,0,0,0,0,0,0,0,1,0,0,DV_Khach_San_Homestay,HD_Am_Thuc
4353,12.5,2,2,Trang_Mat,Tren_55,Nam,Mua_Xuan,Ha_Long,Website,5,0,Da_Nang,Vietnam_Airlines,Homestay,0,1,1,1,1,0,0,0,1,1,0,0,"DV_Khach_San_Homestay,DV_Ve_May_Bay,DV_Dua_Don_San_Bay,DV_Tour_Va_Khu_Vui_Choi","HD_Tham_Quan_Di_Tich,HD_Am_Thuc"
4354,3.8,1,1,Cong_Tac,18_24,Nam,Mua_Thu,Hue,Zalo_OA,3,1,Hai_Phong,Vietravel_Airlines,Hotel_3_Star,0,0,0,0,0,0,0,0,1,1,0,0,,"HD_Tham_Quan_Di_Tich,HD_Am_Thuc"
4355,32.4,3,2,Nghi_Duong,45_54,Nam,Mua_Dong,Sapa,Mobile_App,4,0,Da_Nang,Bamboo_Airways,Hotel_4_Star,1,1,0,0,0,0,0,1,0,1,1,0,DV_Khach_San_Homestay,"HD_Leo_Nui_Trekking,HD_Am_Thuc,HD_Check_In"
4356,39.2,7,2,Nghi_Duong,35_44,Nu,Mua_Dong,Da_Nang,Zalo_OA,5,0,Can_Tho,Vietnam_Airlines,Hotel_4_Star,1,1,0,0,0,1,1,0,0,1,1,1,"DV_Khach_San_Homestay,DV_Thue_Xe_Tu_Lai","HD_Tam_Bien,HD_Am_Thuc,HD_Check_In,HD_Nghi_Duong_Chua_Lanh"
4357,39.6,5,2,Cong_Tac,25_34,Nu,Mua_Ha,Phu_Quoc,Zalo_OA,4,1,Hai_Phong,Bamboo_Airways,Resort_5_Star,1,1,0,0,1,0,1,0,0,1,0,0,"DV_Khach_San_Homestay,DV_Tour_Va_Khu_Vui_Choi","HD_Tam_Bien,HD_Am_Thuc"
4358,23.0,4,5,Nghi_Duong,25_34,Nam,Mua_Thu,Da_Nang,Zalo_OA,4,0,Da_Nang,None,Homestay,0,1,0,0,0,1,1,0,0,1,1,0,"DV_Khach_San_Homestay,DV_Thue_Xe_Tu_Lai","HD_Tam_Bien,HD_Am_Thuc,HD_Check_In"
4359,41.4,5,2,Nghi_Duong,35_44,Nu,Mua_Ha,Sapa,Website,5,1,Hai_Phong,Vietravel_Airlines,Homestay,0,1,0,0,0,0,0,1,0,0,1,0,DV_Khach_San_Homestay,"HD_Leo_Nui_Trekking,HD_Check_In"
4360,23.0,5,2,Cong_Tac,18_24,Nu,Mua_Dong,Hue,Zalo_OA,3,1,Hai_Phong,Vietravel_Airlines,Resort_5_Star,1,1,1,1,0,0,0,0,1,0,0,0,"DV_Khach_San_Homestay,DV_Ve_May_Bay,DV_Dua_Don_San_Bay",HD_Tham_Quan_Di_Tich
4361,8.7,1,5,Kham_Pha,25_34,Nu,Mua_Thu,Mui_Ne,Zalo_OA,5,0,Ha_Noi,Bamboo_Airways,Homestay,0,1,1,1,1,0,0,0,0,1,0,0,"DV_Khach_San_Homestay,DV_Ve_May_Bay,DV_Dua_Don_San_Bay,DV_Tour_Va_Khu_Vui_Choi",HD_Am_Thuc
4362,43.1,6,2,Nghi_Duong,18_24,Nam,Mua_Ha,Nha_Trang,Truc_Tiep,5,0,HCMC,Bamboo_Airways,Homestay,0,1,0,0,1,0,1,0,0,0,1,1,"DV_Khach_San_Homestay,DV_Tour_Va_Khu_Vui_Choi","HD_Tam_Bien,HD_Check_In,HD_Nghi_Duong_Chua_Lanh"
4363,15.8,5,3,Trang_Mat,35_44,Nu,Mua_Dong,Hoi_An,Mobile_App,5,0,Ha_Noi,VietJet_Air,Resort_5_Star,1,1,1,1,0,1,0,0,1,0,0,0,"DV_Khach_San_Homestay,DV_Ve_May_Bay,DV_Dua_Don_San_Bay,DV_Thue_Xe_Tu_Lai",HD_Tham_Quan_Di_Tich
4364,8.6,1,2,Kham_Pha,45_54,Nam,Mua_Xuan,Nha_Trang,Mobile_App,5,0,Hai_Phong,Vietnam_Airlines,Hotel_3_Star,0,0,0,0,1,0,1,0,0,0,1,0,DV_Tour_Va_Khu_Vui_Choi,"HD_Tam_Bien,HD_Check_In"
4365,26.2,4,1,Nghi_Duong,Tren_55,Nam,Mua_Xuan,HCMC,Website,4,1,Can_Tho,VietJet_Air,Resort_5_Star,1,1,0,0,0,0,0,0,0,1,0,0,DV_Khach_San_Homestay,HD_Am_Thuc
4366,4.3,1,2,Cong_Tac,18_24,Nu,Mua_Ha,Ha_Long,Zalo_OA,4,0,Can_Tho,Vietravel_Airlines,Homestay,0,0,1,1,1,0,0,0,1,1,0,0,"DV_Ve_May_Bay,DV_Dua_Don_San_Bay,DV_Tour_Va_Khu_Vui_Choi","HD_Tham_Quan_Di_Tich,HD_Am_Thuc"
4367,26.0,6,1,Nghi_Duong,45_54,Nam,Mua_Dong,Ha_Noi,Mobile_App,4,0,Ha_Noi,None,Hotel_3_Star,0,1,1,1,0,0,0,0,1,1,0,0,"DV_Khach_San_Homestay,DV_Ve_May_Bay,DV_Dua_Don_San_Bay","HD_Tham_Quan_Di_Tich,HD_Am_Thuc"
4368,4.8,1,2,Kham_Pha,18_24,Nu,Mua_Thu,Mui_Ne,Website,5,1,Ha_Noi,Bamboo_Airways,Hotel_3_Star,0,0,1,0,1,0,1,0,0,0,1,0,"DV_Ve_May_Bay,DV_Tour_Va_Khu_Vui_Choi","HD_Tam_Bien,HD_Check_In"
4369,13.3,3,4,Cong_Tac,Tren_55,Nam,Mua_Thu,Da_Lat,Zalo_OA,5,1,HCMC,VietJet_Air,Hotel_4_Star,1,1,0,0,0,0,0,1,0,1,1,1,DV_Khach_San_Homestay,"HD_Leo_Nui_Trekking,HD_Am_Thuc,HD_Check_In,HD_Nghi_Duong_Chua_Lanh"
4370,42.3,4,2,Trang_Mat,35_44,Nam,Mua_Xuan,Mui_Ne,Mobile_App,4,1,Can_Tho,Vietnam_Airlines,Resort_5_Star,1,1,0,0,0,1,1,0,0,0,0,0,"DV_Khach_San_Homestay,DV_Thue_Xe_Tu_Lai",HD_Tam_Bien
4371,20.5,5,3,Kham_Pha,Tren_55,Nu,Mua_Xuan,Hoi_An,Truc_Tiep,3,1,Ha_Noi,Vietnam_Airlines,Resort_5_Star,1,1,0,0,1,0,0,0,1,0,0,0,"DV_Khach_San_Homestay,DV_Tour_Va_Khu_Vui_Choi",HD_Tham_Quan_Di_Tich
4372,14.5,3,1,Cong_Tac,45_54,Nam,Mua_Thu,Ha_Long,Truc_Tiep,5,0,Da_Nang,Bamboo_Airways,Hotel_3_Star,0,0,0,0,0,0,0,0,1,0,0,0,,HD_Tham_Quan_Di_Tich
4373,5.8,3,2,Kham_Pha,Tren_55,Nu,Mua_Thu,Phu_Quoc,Truc_Tiep,4,0,Can_Tho,Vietravel_Airlines,Hotel_4_Star,1,1,0,0,0,0,1,0,0,1,0,0,DV_Khach_San_Homestay,"HD_Tam_Bien,HD_Am_Thuc"
4374,3.0,3,4,Trang_Mat,45_54,Nam,Mua_Xuan,Sapa,Zalo_OA,5,0,Can_Tho,Vietravel_Airlines,Hotel_4_Star,1,0,0,0,0,0,0,1,0,0,0,0,,HD_Leo_Nui_Trekking
4375,35.0,5,1,Nghi_Duong,18_24,Nam,Mua_Thu,HCMC,Truc_Tiep,4,0,Hai_Phong,Vietravel_Airlines,Hotel_4_Star,0,1,0,0,0,0,0,0,0,1,0,0,DV_Khach_San_Homestay,HD_Am_Thuc
4376,7.2,2,3,Kham_Pha,25_34,Nu,Mua_Dong,HCMC,Truc_Tiep,3,1,Da_Nang,Vietnam_Airlines,Homestay,0,1,0,0,1,0,0,0,1,1,0,0,"DV_Khach_San_Homestay,DV_Tour_Va_Khu_Vui_Choi","HD_Tham_Quan_Di_Tich,HD_Am_Thuc"
4377,20.6,5,5,Nghi_Duong,45_54,Nam,Mua_Ha,Ha_Long,Mobile_App,5,1,Ha_Noi,Bamboo_Airways,Hotel_4_Star,1,1,0,0,0,0,0,0,1,1,0,0,DV_Khach_San_Homestay,"HD_Tham_Quan_Di_Tich,HD_Am_Thuc"
4378,28.2,6,4,Nghi_Duong,Tren_55,Nu,Mua_Dong,Mui_Ne,Mobile_App,3,0,Hai_Phong,Bamboo_Airways,Hotel_4_Star,0,1,0,0,0,0,1,0,0,1,1,1,DV_Khach_San_Homestay,"HD_Tam_Bien,HD_Am_Thuc,HD_Check_In,HD_Nghi_Duong_Chua_Lanh"
4379,16.6,4,2,Kham_Pha,35_44,Nu,Mua_Dong,Da_Nang,Zalo_OA,4,1,Ha_Noi,Bamboo_Airways,Resort_5_Star,1,1,1,1,1,1,1,0,0,1,0,0,"DV_Khach_San_Homestay,DV_Ve_May_Bay,DV_Dua_Don_San_Bay,DV_Tour_Va_Khu_Vui_Choi,DV_Thue_Xe_Tu_Lai","HD_Tam_Bien,HD_Am_Thuc"
4380,7.3,2,2,Cong_Tac,35_44,Nam,Mua_Xuan,Nha_Trang,Website,4,0,Hai_Phong,Vietravel_Airlines,Hotel_4_Star,0,0,0,0,1,0,0,0,0,1,1,0,DV_Tour_Va_Khu_Vui_Choi,"HD_Am_Thuc,HD_Check_In"
4381,9.7,2,3,Cong_Tac,18_24,Nam,Mua_Thu,Sapa,Truc_Tiep,5,0,Da_Nang,Vietnam_Airlines,Homestay,0,1,0,0,0,0,0,1,0,1,0,0,DV_Khach_San_Homestay,"HD_Leo_Nui_Trekking,HD_Am_Thuc"
