tourist_id,gioi_tinh,nhom_tuoi,muc_dich,so_nguoi,ngan_sach_trieu,so_ngay,mua,dia_diem,kenh_dat,danh_gia,khach_quay_lai,DV_Khach_San_Homestay,DV_Ve_May_Bay,DV_Dua_Don_San_Bay,DV_Tour_Va_Khu_Vui_Choi,DV_Thue_Xe_Tu_Lai,HD_Tam_Bien,HD_Leo_Nui_Trekking,HD_Tham_Quan_Di_Tich,HD_Am_Thuc,HD_Check_In,HD_Nghi_Duong_Chua_Lanh,services_list,activities_list
KH4613,Nu,26-35,Kham_Pha,4,57.4,7,Ha,Da_Lat,App_Di_Dong,4.5,0,1,1,0,0,1,0,1,0,1,1,1,"DV_Khach_San_Homestay,DV_Ve_May_Bay,DV_Thue_Xe_Tu_Lai","HD_Leo_Nui_Trekking,HD_Am_Thuc,HD_Check_In,HD_Nghi_Duong_Chua_Lanh"
KH4614,Nam,55+,Kham_Pha,4,26.1,2,Thu,Ha_Long,Website_OTA,4.5,0,1,1,0,1,0,0,0,0,1,0,0,"DV_Khach_San_Homestay,DV_Ve_May_Bay,DV_Tour_Va_Khu_Vui_Choi",HD_Am_Thuc
KH4615,Nu,46-55,Ban_Be,4,65.9,8,Dong,Nha_Trang,Truc_Tiep,3.0,0,1,0,0,1,0,1,0,1,1,0,0,"DV_Khach_San_Homestay,DV_Tour_Va_Khu_Vui_Choi","HD_Tam_Bien,HD_Tham_Quan_Di_Tich,HD_Am_Thuc"
KH4616,Nam,26-35,Cong_Tac,6,17.6,3,Thu,Da_Lat,Super_App_Vi_Dien_Tu,4.0,0,1,1,1,0,0,0,0,1,1,0,0,"DV_Khach_San_Homestay,DV_Ve_May_Bay,DV_Dua_Don_San_Bay","HD_Tham_Quan_Di_Tich,HD_Am_Thuc"
KH4617,Nu,36-45,Gia_Dinh,3,18.0,6,Dong,Hoi_An,Website_OTA,4.5,0,1,0,0,0,0,0,0,0,1,1,0,DV_Khach_San_Homestay,"HD_Am_Thuc,HD_Check_In"
KH4618,Nu,26-35,Kham_Pha,3,31.2,6,Thu,Mui_Ne,Truc_Tiep,4.0,1,1,0,0,0,0,1,1,0,1,1,0,DV_Khach_San_Homestay,"HD_Tam_Bien,HD_Leo_Nui_Trekking,HD_Am_Thuc,HD_Check_In"
KH4619,Nam,18-25,Kham_Pha,2,16.9,5,Thu,Ha_Noi,Super_App_Vi_Dien_Tu,3.5,1,1,1,0,1,0,0,0,1,1,0,1,"DV_Khach_San_Homestay,DV_Ve_May_Bay,DV_Tour_Va_Khu_Vui_Choi","HD_Tham_Quan_Di_Tich,HD_Am_Thuc,HD_Nghi_Duong_Chua_Lanh"
KH4620,Nam,18-25,Cong_Tac,1,6.6,2,Thu,Da_Nang,App_Di_Dong,3.5,1,1,1,1,0,0,1,0,0,1,0,0,"DV_Khach_San_Homestay,DV_Ve_May_Bay,DV_Dua_Don_San_Bay","HD_Tam_Bien,HD_Am_Thuc"
KH4621,Nu,26-35,Kham_Pha,6,74.2,8,Thu,Da_Nang,Truc_Tiep,4.5,0,1,0,1,0,0,0,0,1,1,1,1,"DV_Khach_San_Homestay,DV_Dua_Don_San_Bay","HD_Tham_Quan_Di_Tich,HD_Am_Thuc,HD_Check_In,HD_Nghi_Duong_Chua_Lanh"
KH4622,Nu,55+,Tuan_Trang_Mat,5,48.0,5,Dong,Ha_Long,Website_OTA,4.0,1,1,1,1,1,0,0,0,1,1,1,1,"DV_Khach_San_Homestay,DV_Ve_May_Bay,DV_Dua_Don_San_Bay,DV_Tour_Va_Khu_Vui_Choi","HD_Tham_Quan_Di_Tich,HD_Am_Thuc,HD_Check_In,HD_Nghi_Duong_Chua_Lanh"
KH4623,Nam,36-45,Ban_Be,3,17.5,7,Thu,Ha_Noi,Super_App_Vi_Dien_Tu,3.0,1,1,1,1,1,0,0,0,1,1,0,1,"DV_Khach_San_Homestay,DV_Ve_May_Bay,DV_Dua_Don_San_Bay,DV_Tour_Va_Khu_Vui_Choi","HD_Tham_Quan_Di_Tich,HD_Am_Thuc,HD_Nghi_Duong_Chua_Lanh"
KH4624,Nu,55+,Di_Mot_Minh,2,2.3,2,Xuan,Da_Lat,Truc_Tiep,3.5,0,1,0,0,0,0,0,1,1,1,0,0,DV_Khach_San_Homestay,"HD_Leo_Nui_Trekking,HD_Tham_Quan_Di_Tich,HD_Am_Thuc"
KH4625,Nam,46-55,Tuan_Trang_Mat,3,22.6,6,Thu,Da_Lat,Super_App_Vi_Dien_Tu,4.0,0,1,1,0,0,1,0,1,1,1,0,0,"DV_Khach_San_Homestay,DV_Ve_May_Bay,DV_Thue_Xe_Tu_Lai","HD_Leo_Nui_Trekking,HD_Tham_Quan_Di_Tich,HD_Am_Thuc"
KH4626,Nu,46-55,Kham_Pha,5,36.3,8,Dong,Hoi_An,App_Di_Dong,2.5,1,1,0,0,1,0,0,0,1,0,0,0,"DV_Khach_San_Homestay,DV_Tour_Va_Khu_Vui_Choi",HD_Tham_Quan_Di_Tich
KH4627,Nu,55+,Gia_Dinh,1,22.8,7,Xuan,Mui_Ne,Truc_Tiep,3.0,1,1,0,0,1,0,0,0,0,1,0,0,"DV_Khach_San_Homestay,DV_Tour_Va_Khu_Vui_Choi",HD_Am_Thuc
KH4628,Nu,18-25,Kham_Pha,6,102.1,7,Dong,Hue,Truc_Tiep,4.5,1,1,1,1,1,0,0,0,1,1,1,0,"DV_Khach_San_Homestay,DV_Ve_May_Bay,DV_Dua_Don_San_Bay,DV_Tour_Va_Khu_Vui_Choi","HD_Tham_Quan_Di_Tich,HD_Am_Thuc,HD_Check_In"
KH4629,Nu,18-25,Di_Mot_Minh,3,7.9,3,Thu,Ha_Noi,Website_OTA,3.5,0,1,1,0,1,0,0,0,1,1,0,0,"DV_Khach_San_Homestay,DV_Ve_May_Bay,DV_Tour_Va_Khu_Vui_Choi","HD_Tham_Quan_Di_Tich,HD_Am_Thuc"
KH4630,Nu,46-55,Gia_Dinh,4,39.2,4,Xuan,Ha_Long,Website_OTA,3.0,0,1,1,0,0,0,1,0,0,1,0,0,"DV_Khach_San_Homestay,DV_Ve_May_Bay","HD_Tam_Bien,HD_Am_Thuc"
KH4631,Nu,18-25,Kham_Pha,3,15.6,3,Dong,Da_Nang,Super_App_Vi_Dien_Tu,3.0,1,0,1,0,1,0,1,0,0,1,1,1,"DV_Ve_May_Bay,DV_Tour_Va_Khu_Vui_Choi","HD_Tam_Bien,HD_Am_Thuc,HD_Check_In,HD_Nghi_Duong_Chua_Lanh"
KH4632,Nu,18-25,Gia_Dinh,6,80.4,7,Dong,Da_Lat,App_Di_Dong,4.5,0,1,0,0,0,0,0,0,0,1,1,1,DV_Khach_San_Homestay,"HD_Am_Thuc,HD_Check_In,HD_Nghi_Duong_Chua_Lanh"
KH4633,Nam,55+,Tuan_Trang_Mat,5,33.5,3,Ha,Hue,Truc_Tiep,3.0,1,1,0,0,1,0,0,0,1,1,0,0,"DV_Khach_San_Homestay,DV_Tour_Va_Khu_Vui_Choi","HD_Tham_Quan_Di_Tich,HD_Am_Thuc"
KH4634,Nam,36-45,Ban_Be,1,11.6,6,Thu,Ha_Noi,Website_OTA,2.5,1,1,1,1,0,0,0,1,1,1,0,0,"DV_Khach_San_Homestay,DV_Ve_May_Bay,DV_Dua_Don_San_Bay","HD_Leo_Nui_Trekking,HD_Tham_Quan_Di_Tich,HD_Am_Thuc"
KH4635,Nam,18-25,Cong_Tac,4,26.9,4,Dong,HCMC,Super_App_Vi_Dien_Tu,3.0,0,1,0,1,1,0,0,0,1,1,0,0,"DV_Khach_San_Homestay,DV_Dua_Don_San_Bay,DV_Tour_Va_Khu_Vui_Choi","HD_Tham_Quan_Di_Tich,HD_Am_Thuc"
KH4636,Nam,55+,Di_Mot_Minh,1,2.5,2,Dong,Ha_Noi,Website_OTA,3.0,0,1,1,1,1,0,0,0,1,1,0,0,"DV_Khach_San_Homestay,DV_Ve_May_Bay,DV_Dua_Don_San_Bay,DV_Tour_Va_Khu_Vui_Choi","HD_Tham_Quan_Di_Tich,HD_Am_Thuc"
KH4637,Nam,26-35,Di_Mot_Minh,3,17.7,4,Dong,Ha_Long,Super_App_Vi_Dien_Tu,3.5,1,1,1,0,1,0,0,0,0,1,1,0,"DV_Khach_San_Homestay,DV_Ve_May_Bay,DV_Tour_Va_Khu_Vui_Choi","HD_Am_Thuc,HD_Check_In"
KH4638,Nam,46-55,Ban_Be,5,8.7,2,Ha,Ha_Noi,Truc_Tiep,3.5,0,0,0,0,0,0,0,0,1,1,1,0,,"HD_Tham_Quan_Di_Tich,HD_Am_Thuc,HD_Check_In"
KH4639,Nam,18-25,Kham_Pha,3,32.7,6,Ha,Hue,Website_OTA,3.5,0,1,1,0,1,1,0,0,1,1,1,1,"DV_Khach_San_Homestay,DV_Ve_May_Bay,DV_Tour_Va_Khu_Vui_Choi,DV_Thue_Xe_Tu_Lai","HD_Tham_Quan_Di_Tich,HD_Am_Thuc,HD_Check_In,HD_Nghi_Duong_Chua_Lanh"
KH4640,Nu,18-25,Gia_Dinh,5,56.7,5,Thu,Sapa,Truc_Tiep,3.5,1,1,0,0,0,0,1,1,0,1,1,0,DV_Khach_San_Homestay,"HD_Tam_Bien,HD_Leo_Nui_Trekking,HD_Am_Thuc,HD_Check_In"
KH4641,Nu,36-45,Tuan_Trang_Mat,6,103.8,8,Dong,Hue,Super_App_Vi_Dien_Tu,4.5,0,1,0,0,1,0,0,0,1,1,0,0,"DV_Khach_San_Homestay,DV_Tour_Va_Khu_Vui_Choi","HD_Tham_Quan_Di_Tich,HD_Am_Thuc"
KH4642,Nam,18-25,Ban_Be,5,48.4,6,Dong,Mui_Ne,Truc_Tiep,3.5,0,0,0,0,0,0,1,1,0,1,0,0,,"HD_Tam_Bien,HD_Leo_Nui_Trekking,HD_Am_Thuc"
KH4643,Nu,55+,Gia_Dinh,3,16.4,4,Thu,Mui_Ne,Truc_Tiep,3.5,0,1,0,1,1,0,1,0,1,1,0,0,"DV_Khach_San_Homestay,DV_Dua_Don_San_Bay,DV_Tour_Va_Khu_Vui_Choi","HD_Tam_Bien,HD_Tham_Quan_Di_Tich,HD_Am_Thuc"
KH4644,Nu,18-25,Ban_Be,6,21.8,2,Dong,Ha_Noi,Website_OTA,4.5,1,1,1,0,0,0,0,0,1,0,1,0,"DV_Khach_San_Homestay,DV_Ve_May_Bay","HD_Tham_Quan_Di_Tich,HD_Check_In"
KH4645,Nu,46-55,Ban_Be,6,31.0,7,Thu,Da_Nang,App_Di_Dong,3.5,0,1,1,1,1,0,0,0,0,1,0,0,"DV_Khach_San_Homestay,DV_Ve_May_Bay,DV_Dua_Don_San_Bay,DV_Tour_Va_Khu_Vui_Choi",HD_Am_Thuc
KH4646,Nu,26-35,Kham_Pha,1,5.9,2,Ha,Da_Nang,Truc_Tiep,4.5,1,1,1,1,1,0,1,0,0,1,1,1,"DV_Khach_San_Homestay,DV_Ve_May_Bay,DV_Dua_Don_San_Bay,DV_Tour_Va_Khu_Vui_Choi","HD_Tam_Bien,HD_Am_Thuc,HD_Check_In,HD_Nghi_Duong_Chua_Lanh"
KH4647,Nu,18-25,Tuan_Trang_Mat,5,37.0,4,Ha,Da_Lat,Website_OTA,3.0,1,1,0,0,0,0,0,1,0,1,1,0,DV_Khach_San_Homestay,"HD_Leo_Nui_Trekking,HD_Am_Thuc,HD_Check_In"
KH4648,Nu,36-45,Di_Mot_Minh,2,7.0,2,Xuan,Phu_Quoc,Truc_Tiep,4.0,0,1,1,1,0,0,1,0,0,1,0,0,"DV_Khach_San_Homestay,DV_Ve_May_Bay,DV_Dua_Don_San_Bay","HD_Tam_Bien,HD_Am_Thuc"
KH4649,Nam,36-45,Ban_Be,2,7.6,5,Ha,Da_Lat,App_Di_Dong,2.5,1,1,1,0,0,0,0,0,1,1,0,0,"DV_Khach_San_Homestay,DV_Ve_May_Bay","HD_Tham_Quan_Di_Tich,HD_Am_Thuc"
KH4650,Nu,18-25,Gia_Dinh,4,16.8,5,Thu,Ha_Noi,App_Di_Dong,4.0,0,1,1,1,0,1,0,0,1,0,1,0,"DV_Khach_San_Homestay,DV_Ve_May_Bay,DV_Dua_Don_San_Bay,DV_Thue_Xe_Tu_Lai","HD_Tham_Quan_Di_Tich,HD_Check_In"
KH4651,Nu,18-25,Ban_Be,3,20.9,6,Xuan,Hoi_An,Super_App_Vi_Dien_Tu,4.0,0,1,0,0,1,0,0,0,1,0,1,0,"DV_Khach_San_Homestay,DV_Tour_Va_Khu_Vui_Choi","HD_Tham_Quan_Di_Tich,HD_Check_In"
KH4652,Nu,36-45,Cong_Tac,2,34.1,8,Xuan,Ha_Noi,App_Di_Dong,5.0,1,1,1,1,1,0,0,1,1,1,0,0,"DV_Khach_San_Homestay,DV_Ve_May_Bay,DV_Dua_Don_San_Bay,DV_Tour_Va_Khu_Vui_Choi","HD_Leo_Nui_Trekking,HD_Tham_Quan_Di_Tich,HD_Am_Thuc"
KH4653,Nam,55+,Cong_Tac,6,18.4,2,Ha,Sapa,Super_App_Vi_Dien_Tu,3.0,0,1,0,0,0,1,0,1,1,1,0,0,"DV_Khach_San_Homestay,DV_Thue_Xe_Tu_Lai","HD_Leo_Nui_Trekking,HD_Tham_Quan_Di_Tich,HD_Am_Thuc"
KH4654,Nu,46-55,Gia_Dinh,1,11.8,5,Dong,Mui_Ne,Website_OTA,4.0,0,1,0,0,0,0,1,0,0,1,0,0,DV_Khach_San_Homestay,"HD_Tam_Bien,HD_Am_Thuc"
KH4655,Nam,18-25,Kham_Pha,2,6.4,2,Xuan,Hoi_An,Truc_Tiep,3.0,0,1,1,1,0,0,0,0,1,1,1,1,"DV_Khach_San_Homestay,DV_Ve_May_Bay,DV_Dua_Don_San_Bay","HD_Tham_Quan_Di_Tich,HD_Am_Thuc,HD_Check_In,HD_Nghi_Duong_Chua_Lanh"
KH4656,Nam,36-45,Kham_Pha,4,25.5,5,Dong,Ha_Long,Website_OTA,4.5,0,1,0,0,1,0,1,0,1,1,0,0,"DV_Khach_San_Homestay,DV_Tour_Va_Khu_Vui_Choi","HD_Tam_Bien,HD_Tham_Quan_Di_Tich,HD_Am_Thuc"
KH4657,Nu,26-35,Di_Mot_Minh,5,42.7,8,Dong,HCMC,Super_App_Vi_Dien_Tu,4.5,0,1,1,1,1,1,0,0,0,1,1,0,"DV_Khach_San_Homestay,DV_Ve_May_Bay,DV_Dua_Don_San_Bay,DV_Tour_Va_Khu_Vui_Choi,DV_Thue_Xe_Tu_Lai","HD_Am_Thuc,HD_Check_In"
KH4658,Nu,55+,Tuan_Trang_Mat,6,44.6,5,Dong,Nha_Trang,Super_App_Vi_Dien_Tu,3.5,0,1,1,0,0,0,1,0,1,1,0,1,"DV_Khach_San_Homestay,DV_Ve_May_Bay","HD_Tam_Bien,HD_Tham_Quan_Di_Tich,HD_Am_Thuc,HD_Nghi_Duong_Chua_Lanh"
KH4659,Nam,26-35,Cong_Tac,5,33.7,7,Thu,Hue,Super_App_Vi_Dien_Tu,3.0,0,1,1,0,0,0,0,0,1,1,0,0,"DV_Khach_San_Homestay,DV_Ve_May_Bay","HD_Tham_Quan_Di_Tich,HD_Am_Thuc"
KH4660,Nu,26-35,Kham_Pha,2,17.6,4,Xuan,Hoi_An,Truc_Tiep,2.5,0,0,0,0,0,1,0,0,1,1,1,0,DV_Thue_Xe_Tu_Lai,"HD_Tham_Quan_Di_Tich,HD_Am_Thuc,HD_Check_In"
KH4661,Nu,36-45,Di_Mot_Minh,5,88.2,7,Xuan,Sapa,Super_App_Vi_Dien_Tu,4.5,1,0,0,0,0,0,0,1,0,1,0,0,,"HD_Leo_Nui_Trekking,HD_Am_Thuc"
KH4662,Nam,55+,Di_Mot_Minh,5,9.1,3,Dong,Ha_Noi,Truc_Tiep,3.0,1,1,1,1,1,0,0,0,1,1,0,0,"DV_Khach_San_Homestay,DV_Ve_May_Bay,DV_Dua_Don_San_Bay,DV_Tour_Va_Khu_Vui_Choi","HD_Tham_Quan_Di_Tich,HD_Am_Thuc"
KH4663,Nu,18-25,Ban_Be,6,36.4,7,Ha,Sapa,App_Di_Dong,4.0,0,1,0,0,0,1,0,1,0,1,0,0,"DV_Khach_San_Homestay,DV_Thue_Xe_Tu_Lai","HD_Leo_Nui_Trekking,HD_Am_Thuc"
KH4664,Nu,26-35,Tuan_Trang_Mat,2,14.8,7,Dong,HCMC,Super_App_Vi_Dien_Tu,4.0,0,1,1,0,1,0,0,0,0,1,1,0,"DV_Khach_San_Homestay,DV_Ve_May_Bay,DV_Tour_Va_Khu_Vui_Choi","HD_Am_Thuc,HD_Check_In"
KH4665,Nu,46-55,Di_Mot_Minh,6,67.7,6,Dong,Da_Lat,Super_App_Vi_Dien_Tu,4.5,0,1,0,0,0,0,0,1,0,1,0,0,DV_Khach_San_Homestay,"HD_Leo_Nui_Trekking,HD_Am_Thuc"
KH4666,Nu,36-45,Ban_Be,1,2.4,3,Thu,Sapa,Truc_Tiep,4.0,0,1,0,0,0,1,0,0,0,1,0,0,"DV_Khach_San_Homestay,DV_Thue_Xe_Tu_Lai",HD_Am_Thuc
KH4667,Nu,18-25,Kham_Pha,6,91.6,7,Thu,Da_Lat,Website_OTA,4.5,0,1,1,0,0,0,0,1,0,1,1,1,"DV_Khach_San_Homestay,DV_Ve_May_Bay","HD_Leo_Nui_Trekking,HD_Am_Thuc,HD_Check_In,HD_Nghi_Duong_Chua_Lanh"
KH4668,Nam,55+,Cong_Tac,6,23.7,3,Dong,Hue,Truc_Tiep,3.5,1,1,0,0,0,1,0,0,0,1,0,0,"DV_Khach_San_Homestay,DV_Thue_Xe_Tu_Lai",HD_Am_Thuc
KH4669,Nu,55+,Cong_Tac,4,13.2,2,Xuan,Da_Lat,Truc_Tiep,3.5,1,1,1,0,0,0,0,0,0,1,0,0,"DV_Khach_San_Homestay,DV_Ve_May_Bay",HD_Am_Thuc
KH4670,Nam,55+,Ban_Be,5,17.4,2,Ha,Nha_Trang,App_Di_Dong,4.0,0,1,1,1,1,1,1,0,1,1,0,0,"DV_Khach_San_Homestay,DV_Ve_May_Bay,DV_Dua_Don_San_Bay,DV_Tour_Va_Khu_Vui_Choi,DV_Thue_Xe_Tu_Lai","HD_Tam_Bien,HD_Tham_Quan_Di_Tich,HD_Am_Thuc"
KH4671,Nu,46-55,Cong_Tac,6,45.5,6,Ha,Hue,Truc_Tiep,4.5,1,1,1,1,1,0,0,0,0,1,0,0,"DV_Khach_San_Homestay,DV_Ve_May_Bay,DV_Dua_Don_San_Bay,DV_Tour_Va_Khu_Vui_Choi",HD_Am_Thuc
KH4672,Nam,55+,Tuan_Trang_Mat,6,28.6,3,Thu,Hoi_An,App_Di_Dong,3.5,1,1,0,0,1,1,0,0,0,1,0,0,"DV_Khach_San_Homestay,DV_Tour_Va_Khu_Vui_Choi,DV_Thue_Xe_Tu_Lai",HD_Am_Thuc
KH4673,Nam,55+,Di_Mot_Minh,2,27.0,7,Ha,Phu_Quoc,App_Di_Dong,4.0,0,1,0,0,0,0,1,0,1,1,0,0,DV_Khach_San_Homestay,"HD_Tam_Bien,HD_Tham_Quan_Di_Tich,HD_Am_Thuc"
KH4674,Nu,26-35,Ban_Be,6,32.4,4,Dong,HCMC,Website_OTA,3.0,1,1,1,1,0,1,1,0,1,1,1,1,"DV_Khach_San_Homestay,DV_Ve_May_Bay,DV_Dua_Don_San_Bay,DV_Thue_Xe_Tu_Lai","HD_Tam_Bien,HD_Tham_Quan_Di_Tich,HD_Am_Thuc,HD_Check_In,HD_Nghi_Duong_Chua_Lanh"
KH4675,Nu,55+,Gia_Dinh,5,67.4,8,Xuan,Sapa,Truc_Tiep,3.5,0,0,0,0,0,1,0,1,0,1,0,1,DV_Thue_Xe_Tu_Lai,"HD_Leo_Nui_Trekking,HD_Am_Thuc,HD_Nghi_Duong_Chua_Lanh"
KH4676,Nu,36-45,Kham_Pha,6,52.4,8,Thu,Sapa,App_Di_Dong,3.5,0,1,0,0,0,1,0,1,0,1,0,1,"DV_Khach_San_Homestay,DV_Thue_Xe_Tu_Lai","HD_Leo_Nui_Trekking,HD_Am_Thuc,HD_Nghi_Duong_Chua_Lanh"
KH4677,Nu,55+,Di_Mot_Minh,4,26.5,4,Ha,Ha_Long,Website_OTA,3.5,0,1,1,1,1,1,1,0,1,1,0,0,"DV_Khach_San_Homestay,DV_Ve_May_Bay,DV_Dua_Don_San_Bay,DV_Tour_Va_Khu_Vui_Choi,DV_Thue_Xe_Tu_Lai","HD_Tam_Bien,HD_Tham_Quan_Di_Tich,HD_Am_Thuc"
KH4678,Nu,18-25,Kham_Pha,5,29.6,4,Dong,Hoi_An,Website_OTA,4.0,1,1,0,0,0,1,0,0,1,1,0,0,"DV_Khach_San_Homestay,DV_Thue_Xe_Tu_Lai","HD_Tham_Quan_Di_Tich,HD_Am_Thuc"
KH4679,Nu,26-35,Cong_Tac,2,8.1,4,Ha,Da_Lat,Truc_Tiep,3.5,1,1,0,0,0,1,1,1,0,1,0,0,"DV_Khach_San_Homestay,DV_Thue_Xe_Tu_Lai","HD_Tam_Bien,HD_Leo_Nui_Trekking,HD_Am_Thuc"
KH4680,Nu,26-35,Kham_Pha,4,23.1,7,Thu,Sapa,Truc_Tiep,2.5,0,1,0,0,0,0,0,1,0,1,1,0,DV_Khach_San_Homestay,"HD_Leo_Nui_Trekking,HD_Am_Thuc,HD_Check_In"
KH4681,Nam,18-25,Di_Mot_Minh,4,135.3,6,Ha,Phu_Quoc,Website_OTA,3.5,1,1,0,0,0,0,1,0,0,1,0,1,DV_Khach_San_Homestay,"HD_Tam_Bien,HD_Am_Thuc,HD_Nghi_Duong_Chua_Lanh"
KH4682,Nu,46-55,Ban_Be,2,3.9,2,Xuan,Da_Lat,App_Di_Dong,3.0,1,1,1,1,0,1,0,1,0,1,0,0,"DV_Khach_San_Homestay,DV_Ve_May_Bay,DV_Dua_Don_San_Bay,DV_Thue_Xe_Tu_Lai","HD_Leo_Nui_Trekking,HD_Am_Thuc"
KH4683,Nu,55+,Tuan_Trang_Mat,6,44.9,2,Ha,Nha_Trang,Super_App_Vi_Dien_Tu,3.0,0,1,1,1,0,0,1,0,1,0,0,0,"DV_Khach_San_Homestay,DV_Ve_May_Bay,DV_Dua_Don_San_Bay","HD_Tam_Bien,HD_Tham_Quan_Di_Tich"
KH4684,Nam,36-45,Gia_Dinh,3,49.6,7,Xuan,Phu_Quoc,Website_OTA,4.0,0,1,1,0,0,0,1,0,0,1,0,0,"DV_Khach_San_Homestay,DV_Ve_May_Bay","HD_Tam_Bien,HD_Am_Thuc"
KH4685,Nu,26-35,Gia_Dinh,5,31.8,4,Xuan,Mui_Ne,App_Di_Dong,4.5,1,1,0,0,0,0,1,0,0,1,1,1,DV_Khach_San_Homestay,"HD_Tam_Bien,HD_Am_Thuc,HD_Check_In,HD_Nghi_Duong_Chua_Lanh"
KH4686,Nu,46-55,Gia_Dinh,1,7.8,8,Xuan,Nha_Trang,Super_App_Vi_Dien_Tu,3.0,1,1,0,1,1,0,1,0,0,1,0,0,"DV_Khach_San_Homestay,DV_Dua_Don_San_Bay,DV_Tour_Va_Khu_Vui_Choi","HD_Tam_Bien,HD_Am_Thuc"
KH4687,Nu,26-35,Cong_Tac,2,22.9,8,Thu,Nha_Trang,Website_OTA,3.0,0,1,0,0,0,0,1,1,0,1,0,1,DV_Khach_San_Homestay,"HD_Tam_Bien,HD_Leo_Nui_Trekking,HD_Am_Thuc,HD_Nghi_Duong_Chua_Lanh"
KH4688,Nu,36-45,Di_Mot_Minh,5,37.1,7,Dong,Da_Lat,Super_App_Vi_Dien_Tu,4.5,1,1,0,0,0,1,1,1,0,1,0,0,"DV_Khach_San_Homestay,DV_Thue_Xe_Tu_Lai","HD_Tam_Bien,HD_Leo_Nui_Trekking,HD_Am_Thuc"
KH4689,Nam,18-25,Kham_Pha,5,38.1,6,Dong,Da_Nang,App_Di_Dong,4.0,1,1,1,0,1,0,1,0,0,1,1,0,"DV_Khach_San_Homestay,DV_Ve_May_Bay,DV_Tour_Va_Khu_Vui_Choi","HD_Tam_Bien,HD_Am_Thuc,HD_Check_In"
KH4690,Nu,55+,Di_Mot_Minh,1,11.7,7,Dong,Ha_Noi,App_Di_Dong,3.5,0,1,1,1,1,0,0,0,1,1,0,0,"DV_Khach_San_Homestay,DV_Ve_May_Bay,DV_Dua_Don_San_Bay,DV_Tour_Va_Khu_Vui_Choi","HD_Tham_Quan_Di_Tich,HD_Am_Thuc"
KH4691,Nu,55+,Di_Mot_Minh,5,28.7,4,Ha,Mui_Ne,Super_App_Vi_Dien_Tu,4.0,1,1,0,0,0,0,1,1,1,1,0,0,DV_Khach_San_Homestay,"HD_Tam_Bien,HD_Leo_Nui_Trekking,HD_Tham_Quan_Di_Tich,HD_Am_Thuc"
KH4692,Nam,18-25,Gia_Dinh,5,82.1,6,Ha,Mui_Ne,Super_App_Vi_Dien_Tu,3.0,0,1,0,0,1,0,1,0,0,1,1,0,"DV_Khach_San_Homestay,DV_Tour_Va_Khu_Vui_Choi","HD_Tam_Bien,HD_Am_Thuc,HD_Check_In"
KH4693,Nu,18-25,Tuan_Trang_Mat,2,17.0,8,Ha,Hue,Website_OTA,3.5,1,1,1,0,1,0,0,1,0,0,1,1,"DV_Khach_San_Homestay,DV_Ve_May_Bay,DV_Tour_Va_Khu_Vui_Choi","HD_Leo_Nui_Trekking,HD_Check_In,HD_Nghi_Duong_Chua_Lanh"
KH4694,Nu,36-45,Kham_Pha,1,28.3,8,Xuan,Phu_Quoc,Website_OTA,3.5,0,0,1,1,0,0,1,0,0,1,0,0,"DV_Ve_May_Bay,DV_Dua_Don_San_Bay","HD_Tam_Bien,HD_Am_Thuc"
KH4695,Nam,36-45,Kham_Pha,3,12.8,3,Dong,Ha_Long,Super_App_Vi_Dien_Tu,5.0,1,1,1,1,1,0,1,0,1,0,0,0,"DV_Khach_San_Homestay,DV_Ve_May_Bay,DV_Dua_Don_San_Bay,DV_Tour_Va_Khu_Vui_Choi","HD_Tam_Bien,HD_Tham_Quan_Di_Tich"
KH4696,Nu,46-55,Tuan_Trang_Mat,6,48.3,5,Dong,Da_Lat,Truc_Tiep,3.5,1,1,1,0,0,1,0,1,1,1,1,0,"DV_Khach_San_Homestay,DV_Ve_May_Bay,DV_Thue_Xe_Tu_Lai","HD_Leo_Nui_Trekking,HD_Tham_Quan_Di_Tich,HD_Am_Thuc,HD_Check_In"
KH4697,Nam,18-25,Ban_Be,3,19.3,4,Xuan,Da_Nang,Website_OTA,2.5,1,0,1,1,1,0,0,0,0,0,0,1,"DV_Ve_May_Bay,DV_Dua_Don_San_Bay,DV_Tour_Va_Khu_Vui_Choi",HD_Nghi_Duong_Chua_Lanh
KH4698,Nam,36-45,Gia_Dinh,3,48.2,8,Xuan,Sapa,Website_OTA,3.5,0,1,0,0,0,1,0,1,0,0,0,0,"DV_Khach_San_Homestay,DV_Thue_Xe_Tu_Lai",HD_Leo_Nui_Trekking
KH4699,Nu,26-35,Tuan_Trang_Mat,5,66.4,7,Thu,Sapa,Truc_Tiep,3.5,1,1,0,0,0,0,0,1,0,1,1,0,DV_Khach_San_Homestay,"HD_Leo_Nui_Trekking,HD_Am_Thuc,HD_Check_In"
KH4700,Nam,36-45,Di_Mot_Minh,4,20.9,3,Thu,Mui_Ne,Website_OTA,3.0,0,1,0,0,1,0,1,0,0,1,0,0,"DV_Khach_San_Homestay,DV_Tour_Va_Khu_Vui_Choi","HD_Tam_Bien,HD_Am_Thuc"
